GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2014-01-19,21300602,Final,Magic,Celtics,2013,Magic,93.0,0.423,0.8059999999999999,0.267,20.0,49.0,Celtics,91.0,0.3670000000000001,0.917,0.231,16.0,46.0,1
2014-01-19,21300603,Final,Thunder,Kings,2013,Thunder,108.0,0.4529999999999999,0.7,0.429,23.0,45.0,Kings,93.0,0.429,0.7859999999999999,0.294,17.0,44.0,1
2014-01-19,21300604,Final,Spurs,Bucks,2013,Spurs,110.0,0.5660000000000001,0.619,0.611,28.0,55.0,Bucks,82.0,0.375,0.588,0.286,19.0,37.0,1
2014-01-19,21300605,Final,Suns,Nuggets,2013,Suns,117.0,0.505,0.654,0.421,23.0,48.0,Nuggets,103.0,0.439,0.733,0.321,18.0,42.0,1
2014-01-18,21300594,Final,Pacers,Clippers,2013,Pacers,106.0,0.4579999999999999,0.955,0.474,17.0,48.0,Clippers,92.0,0.3979999999999999,0.875,0.25,17.0,39.0,1
2014-01-18,21300595,Final,Wizards,Pistons,2013,Wizards,98.0,0.487,0.552,0.381,22.0,35.0,Pistons,104.0,0.494,0.581,0.286,17.0,44.0,0
2014-01-18,21300593,Final,Hornets,Heat,2013,Hornets,96.0,0.48,0.7390000000000001,0.412,31.0,34.0,Heat,104.0,0.494,0.655,0.3329999999999999,16.0,43.0,0
2014-01-18,21300596,Final,Bulls,76ers,2013,Bulls,103.0,0.488,0.85,0.3,27.0,52.0,76ers,78.0,0.351,0.667,0.105,17.0,42.0,1
2014-01-18,21300597,Final,Rockets,Bucks,2013,Rockets,114.0,0.482,0.6759999999999999,0.259,20.0,46.0,Bucks,104.0,0.5,0.619,0.478,23.0,40.0,1
2014-01-18,21300598,Final,Timberwolves,Jazz,2013,Timberwolves,98.0,0.434,0.588,0.353,25.0,60.0,Jazz,72.0,0.288,0.7929999999999999,0.28,12.0,42.0,1
2014-01-18,21300599,Final,Pelicans,Warriors,2013,Pelicans,87.0,0.386,0.75,0.182,18.0,47.0,Warriors,97.0,0.44,0.895,0.273,17.0,43.0,0
2014-01-18,21300600,Final,Mavericks,Trail Blazers,2013,Mavericks,111.0,0.467,0.8,0.389,15.0,30.0,Trail Blazers,127.0,0.511,0.929,0.346,26.0,55.0,0
2014-01-17,21300581,Final,Knicks,Clippers,2013,Knicks,95.0,0.349,0.833,0.304,20.0,55.0,Clippers,109.0,0.423,0.833,0.267,17.0,44.0,0
2014-01-17,21300582,Final,Magic,Hornets,2013,Magic,101.0,0.4629999999999999,0.7140000000000001,0.4,25.0,38.0,Hornets,111.0,0.527,0.743,0.467,25.0,36.0,0
2014-01-17,21300583,Final,76ers,Heat,2013,76ers,86.0,0.369,0.595,0.1,16.0,45.0,Heat,101.0,0.475,0.85,0.348,30.0,38.0,0
2014-01-17,21300584,Final,Raptors,Timberwolves,2013,Raptors,94.0,0.436,0.75,0.4579999999999999,26.0,43.0,Timberwolves,89.0,0.439,0.7,0.1669999999999999,16.0,44.0,1
2014-01-17,21300585,Final,Wizards,Bulls,2013,Wizards,96.0,0.506,0.769,0.545,27.0,36.0,Bulls,93.0,0.461,0.875,0.375,24.0,34.0,1
2014-01-17,21300586,Final,Celtics,Lakers,2013,Celtics,104.0,0.444,0.818,0.304,34.0,42.0,Lakers,107.0,0.5,0.75,0.6,27.0,46.0,0
2014-01-17,21300587,Final,Pistons,Jazz,2013,Pistons,89.0,0.4320000000000001,0.677,0.25,15.0,32.0,Jazz,110.0,0.544,0.789,0.409,27.0,43.0,0
2014-01-17,21300588,Final,Grizzlies,Kings,2013,Grizzlies,91.0,0.462,0.722,0.353,18.0,37.0,Kings,90.0,0.407,0.826,0.455,17.0,43.0,1
2014-01-17,21300589,Final,Spurs,Trail Blazers,2013,Spurs,100.0,0.452,0.8,0.4,21.0,41.0,Trail Blazers,109.0,0.477,0.95,0.5,21.0,47.0,0
2014-01-17,21300590,Final,Nuggets,Cavaliers,2013,Nuggets,109.0,0.435,0.789,0.3779999999999999,28.0,41.0,Cavaliers,117.0,0.477,0.8,0.313,21.0,49.0,0
2014-01-17,21300591,Final,Suns,Mavericks,2013,Suns,107.0,0.452,0.762,0.318,19.0,47.0,Mavericks,110.0,0.53,0.684,0.375,22.0,44.0,0
2014-01-17,21300592,Final,Thunder,Warriors,2013,Thunder,127.0,0.58,0.727,0.409,23.0,41.0,Warriors,121.0,0.524,0.5589999999999999,0.593,22.0,33.0,1
2014-01-16,21300579,Final,Hawks,Nets,2013,Hawks,110.0,0.494,1.0,0.32,26.0,28.0,Nets,127.0,0.5820000000000001,0.7140000000000001,0.593,38.0,40.0,0
2014-01-16,21300578,Final,Pacers,Knicks,2013,Pacers,117.0,0.5,0.913,0.435,26.0,43.0,Knicks,89.0,0.4,0.773,0.211,16.0,46.0,1
2014-01-16,21300580,Final,Rockets,Thunder,2013,Rockets,92.0,0.402,0.667,0.353,20.0,42.0,Thunder,104.0,0.4629999999999999,0.88,0.24,18.0,47.0,0
2014-01-15,21300566,Final,Magic,Bulls,2013,Magic,125.0,0.51,0.813,0.231,24.0,52.0,Bulls,128.0,0.425,0.87,0.364,31.0,59.0,0
2014-01-15,21300567,Final,76ers,Hornets,2013,76ers,95.0,0.506,0.55,0.4,23.0,50.0,Hornets,92.0,0.3979999999999999,0.654,0.25,25.0,42.0,1
2014-01-15,21300568,Final,Wizards,Heat,2013,Wizards,114.0,0.547,0.846,0.455,30.0,41.0,Heat,97.0,0.44,0.941,0.28,22.0,35.0,1
2014-01-15,21300569,Final,Celtics,Raptors,2013,Celtics,88.0,0.345,0.722,0.235,22.0,58.0,Raptors,83.0,0.385,0.48,0.4579999999999999,22.0,44.0,1
2014-01-15,21300570,Final,Bucks,Grizzlies,2013,Bucks,77.0,0.3779999999999999,0.75,0.3,22.0,51.0,Grizzlies,82.0,0.402,0.611,0.25,20.0,43.0,0
2014-01-15,21300571,Final,Timberwolves,Kings,2013,Timberwolves,108.0,0.4429999999999999,0.759,0.4,23.0,35.0,Kings,111.0,0.5489999999999999,0.8420000000000001,0.417,19.0,45.0,0
2014-01-15,21300572,Final,Pelicans,Rockets,2013,Pelicans,100.0,0.455,0.759,0.4,19.0,44.0,Rockets,103.0,0.514,0.61,0.308,18.0,38.0,0
2014-01-15,21300573,Final,Spurs,Jazz,2013,Spurs,109.0,0.5379999999999999,0.889,0.4379999999999999,29.0,34.0,Jazz,105.0,0.494,0.684,0.5,23.0,43.0,1
2014-01-15,21300574,Final,Suns,Lakers,2013,Suns,121.0,0.49,0.76,0.211,23.0,53.0,Lakers,114.0,0.473,0.917,0.3,26.0,43.0,1
2014-01-15,21300575,Final,Trail Blazers,Cavaliers,2013,Trail Blazers,108.0,0.477,0.765,0.407,27.0,48.0,Cavaliers,96.0,0.4379999999999999,0.667,0.261,17.0,42.0,1
2014-01-15,21300576,Final,Warriors,Nuggets,2013,Warriors,116.0,0.433,0.879,0.321,24.0,41.0,Nuggets,123.0,0.542,0.7240000000000001,0.5,22.0,46.0,0
2014-01-15,21300577,Final,Clippers,Mavericks,2013,Clippers,129.0,0.506,0.757,0.5,34.0,38.0,Mavericks,127.0,0.526,0.619,0.48,37.0,47.0,1
2014-01-14,21300562,Final,Hornets,Knicks,2013,Hornets,108.0,0.507,0.7879999999999999,0.429,21.0,37.0,Knicks,98.0,0.481,0.778,0.353,21.0,32.0,1
2014-01-14,21300563,Final,Pacers,Kings,2013,Pacers,116.0,0.5489999999999999,0.8,0.375,24.0,46.0,Kings,92.0,0.424,0.588,0.308,13.0,40.0,1
2014-01-14,21300564,Final,Grizzlies,Thunder,2013,Grizzlies,90.0,0.4,0.815,0.286,19.0,43.0,Thunder,87.0,0.407,0.8,0.238,12.0,45.0,1
2014-01-14,21300565,Final,Lakers,Cavaliers,2013,Lakers,118.0,0.524,0.7390000000000001,0.382,35.0,35.0,Cavaliers,120.0,0.466,0.7809999999999999,0.765,27.0,48.0,0
2014-01-13,21300555,Final,Raptors,Bucks,2013,Raptors,116.0,0.506,0.8,0.522,26.0,46.0,Bucks,94.0,0.422,0.682,0.474,23.0,40.0,1
2014-01-13,21300556,Final,Celtics,Rockets,2013,Celtics,92.0,0.376,0.929,0.176,17.0,50.0,Rockets,104.0,0.4679999999999999,0.647,0.421,24.0,46.0,0
2014-01-13,21300557,Final,Knicks,Suns,2013,Knicks,98.0,0.4320000000000001,0.778,0.35,11.0,53.0,Suns,96.0,0.355,0.821,0.233,14.0,49.0,1
2014-01-13,21300558,Final,Bulls,Wizards,2013,Bulls,88.0,0.43,0.579,0.429,25.0,42.0,Wizards,102.0,0.52,0.607,0.389,25.0,40.0,0
2014-01-13,21300559,Final,Pelicans,Spurs,2013,Pelicans,95.0,0.4370000000000001,0.706,0.636,19.0,41.0,Spurs,101.0,0.522,0.8390000000000001,0.417,19.0,41.0,0
2014-01-13,21300560,Final,Mavericks,Magic,2013,Mavericks,107.0,0.506,0.933,0.481,21.0,40.0,Magic,88.0,0.447,0.813,0.292,18.0,37.0,1
2014-01-13,21300561,Final,Jazz,Nuggets,2013,Jazz,118.0,0.557,0.759,0.444,22.0,42.0,Nuggets,103.0,0.44,0.629,0.2689999999999999,16.0,39.0,1
2014-01-12,21300552,Final,Kings,Cavaliers,2013,Kings,124.0,0.519,0.833,0.5,21.0,50.0,Cavaliers,80.0,0.3879999999999999,0.478,0.3329999999999999,23.0,32.0,1
2014-01-12,21300553,Final,Grizzlies,Hawks,2013,Grizzlies,108.0,0.518,0.8,0.4,26.0,40.0,Hawks,101.0,0.475,0.667,0.3329999999999999,25.0,38.0,1
2014-01-12,21300554,Final,Spurs,Timberwolves,2013,Spurs,104.0,0.568,0.7859999999999999,0.6920000000000001,31.0,46.0,Timberwolves,86.0,0.355,0.833,0.294,17.0,40.0,1
2014-01-11,21300543,Final,Raptors,Nets,2013,Raptors,96.0,0.405,0.75,0.44,16.0,49.0,Nets,80.0,0.4,0.667,0.32,14.0,39.0,1
2014-01-11,21300544,Final,Wizards,Rockets,2013,Wizards,107.0,0.421,0.71,0.263,24.0,47.0,Rockets,114.0,0.521,0.7140000000000001,0.444,22.0,43.0,0
2014-01-11,21300545,Final,Pistons,Suns,2013,Pistons,110.0,0.4679999999999999,0.7040000000000001,0.176,32.0,59.0,Suns,108.0,0.3939999999999999,0.84,0.371,24.0,45.0,1
2014-01-11,21300546,Final,76ers,Knicks,2013,76ers,92.0,0.462,0.7140000000000001,0.263,22.0,38.0,Knicks,102.0,0.476,0.7829999999999999,0.3329999999999999,26.0,39.0,0
2014-01-11,21300547,Final,Bulls,Hornets,2013,Bulls,103.0,0.469,0.8079999999999999,0.429,26.0,46.0,Hornets,97.0,0.4679999999999999,0.95,0.364,18.0,34.0,1
2014-01-11,21300548,Final,Thunder,Bucks,2013,Thunder,101.0,0.407,0.778,0.4,24.0,58.0,Bucks,85.0,0.395,0.643,0.387,22.0,40.0,1
2014-01-11,21300549,Final,Mavericks,Pelicans,2013,Mavericks,110.0,0.4479999999999999,0.867,0.407,20.0,30.0,Pelicans,107.0,0.481,0.8059999999999999,0.421,22.0,48.0,1
2014-01-11,21300550,Final,Nuggets,Magic,2013,Nuggets,120.0,0.506,0.769,0.429,30.0,50.0,Magic,94.0,0.44,0.696,0.2,23.0,40.0,1
2014-01-11,21300551,Final,Trail Blazers,Celtics,2013,Trail Blazers,112.0,0.43,0.846,0.476,29.0,49.0,Celtics,104.0,0.4629999999999999,0.706,0.286,25.0,46.0,1
2014-01-10,21300531,Final,Pacers,Wizards,2013,Pacers,93.0,0.446,0.591,0.462,25.0,61.0,Wizards,66.0,0.321,0.391,0.357,13.0,41.0,1
2014-01-10,21300532,Final,76ers,Pistons,2013,76ers,104.0,0.4320000000000001,0.7,0.3329999999999999,23.0,42.0,Pistons,114.0,0.426,0.6970000000000001,0.3670000000000001,24.0,62.0,0
2014-01-10,21300533,Final,Hawks,Rockets,2013,Hawks,83.0,0.3720000000000001,0.909,0.281,25.0,40.0,Rockets,80.0,0.414,0.727,0.316,15.0,44.0,1
2014-01-10,21300534,Final,Grizzlies,Suns,2013,Grizzlies,104.0,0.488,0.609,0.4,24.0,53.0,Suns,99.0,0.413,0.75,0.3670000000000001,19.0,44.0,1
2014-01-10,21300535,Final,Timberwolves,Hornets,2013,Timberwolves,119.0,0.545,0.737,0.474,31.0,54.0,Hornets,92.0,0.44,0.7140000000000001,0.421,23.0,33.0,1
2014-01-10,21300536,Final,Pelicans,Mavericks,2013,Pelicans,90.0,0.45,0.789,0.429,15.0,38.0,Mavericks,107.0,0.526,0.688,0.5,32.0,39.0,0
2014-01-10,21300537,Final,Nets,Heat,2013,Nets,104.0,0.465,0.81,0.35,21.0,49.0,Heat,95.0,0.425,0.778,0.261,19.0,39.0,1
2014-01-10,21300538,Final,Bucks,Bulls,2013,Bucks,72.0,0.318,0.75,0.3329999999999999,15.0,48.0,Bulls,81.0,0.387,0.6920000000000001,0.375,18.0,44.0,0
2014-01-10,21300539,Final,Jazz,Cavaliers,2013,Jazz,102.0,0.481,0.556,0.45,22.0,34.0,Cavaliers,113.0,0.542,0.8,0.5,19.0,45.0,0
2014-01-10,21300540,Final,Kings,Magic,2013,Kings,103.0,0.513,0.947,0.214,23.0,54.0,Magic,83.0,0.3329999999999999,0.7929999999999999,0.296,15.0,37.0,1
2014-01-10,21300541,Final,Warriors,Celtics,2013,Warriors,99.0,0.413,0.7140000000000001,0.308,23.0,46.0,Celtics,97.0,0.447,0.875,0.368,19.0,49.0,1
2014-01-10,21300542,Final,Clippers,Lakers,2013,Clippers,123.0,0.489,0.743,0.304,24.0,56.0,Lakers,87.0,0.345,0.893,0.25,18.0,47.0,1
2014-01-09,21300529,Final,Knicks,Heat,2013,Knicks,102.0,0.537,0.5,0.375,25.0,43.0,Heat,92.0,0.544,0.524,0.3329999999999999,20.0,32.0,1
2014-01-09,21300530,Final,Nuggets,Thunder,2013,Nuggets,101.0,0.411,0.722,0.452,24.0,53.0,Thunder,88.0,0.353,0.815,0.25,11.0,46.0,1
2014-01-08,21300520,Final,Spurs,Mavericks,2013,Spurs,112.0,0.526,0.885,0.45,25.0,55.0,Mavericks,90.0,0.419,0.625,0.368,20.0,32.0,1
2014-01-08,21300521,Final,Raptors,Pistons,2013,Raptors,112.0,0.407,0.912,0.355,25.0,55.0,Pistons,91.0,0.395,0.5429999999999999,0.25,20.0,47.0,1
2014-01-08,21300522,Final,Hawks,Pacers,2013,Hawks,97.0,0.4529999999999999,0.8640000000000001,0.435,27.0,34.0,Pacers,87.0,0.402,0.889,0.3329999999999999,19.0,46.0,1
2014-01-08,21300523,Final,Nets,Warriors,2013,Nets,102.0,0.442,0.8290000000000001,0.263,13.0,41.0,Warriors,98.0,0.462,0.7390000000000001,0.346,19.0,40.0,1
2014-01-08,21300525,Final,Pelicans,Wizards,2013,Pelicans,96.0,0.449,0.815,0.308,23.0,37.0,Wizards,102.0,0.475,0.615,0.476,24.0,46.0,0
2014-01-08,21300526,Final,Rockets,Lakers,2013,Rockets,113.0,0.4529999999999999,0.56,0.25,18.0,52.0,Lakers,99.0,0.409,0.8,0.292,20.0,47.0,1
2014-01-08,21300524,Final,Timberwolves,Suns,2013,Timberwolves,103.0,0.395,0.8290000000000001,0.375,19.0,51.0,Suns,104.0,0.413,0.7390000000000001,0.379,19.0,50.0,0
2014-01-08,21300527,Final,Trail Blazers,Magic,2013,Trail Blazers,110.0,0.474,0.846,0.3,27.0,47.0,Magic,94.0,0.3979999999999999,0.778,0.35,21.0,42.0,1
2014-01-08,21300528,Final,Clippers,Celtics,2013,Clippers,111.0,0.456,0.718,0.3670000000000001,26.0,37.0,Celtics,105.0,0.47,0.733,0.294,25.0,45.0,1
2014-01-07,21300508,Final,Hornets,Wizards,2013,Hornets,83.0,0.431,0.625,0.375,19.0,38.0,Wizards,97.0,0.471,0.8,0.294,20.0,46.0,0
2014-01-07,21300509,Final,Cavaliers,76ers,2013,Cavaliers,111.0,0.494,0.556,0.4639999999999999,29.0,58.0,76ers,93.0,0.395,0.778,0.211,21.0,38.0,1
2014-01-07,21300510,Final,Pacers,Raptors,2013,Pacers,86.0,0.4270000000000001,0.8079999999999999,0.091,17.0,53.0,Raptors,79.0,0.37,0.778,0.263,18.0,36.0,1
2014-01-07,21300511,Final,Heat,Pelicans,2013,Heat,107.0,0.513,0.7829999999999999,0.3329999999999999,24.0,39.0,Pelicans,88.0,0.4679999999999999,0.765,0.3329999999999999,18.0,41.0,1
2014-01-07,21300512,Final,Knicks,Pistons,2013,Knicks,89.0,0.407,0.7,0.346,24.0,38.0,Pistons,85.0,0.3720000000000001,0.7829999999999999,0.158,19.0,54.0,1
2014-01-07,21300513,Final,Bulls,Suns,2013,Bulls,92.0,0.439,0.609,0.429,26.0,50.0,Suns,87.0,0.402,0.789,0.261,12.0,41.0,1
2014-01-07,21300514,Final,Grizzlies,Spurs,2013,Grizzlies,108.0,0.465,0.667,0.353,22.0,40.0,Spurs,110.0,0.518,0.68,0.292,24.0,44.0,0
2014-01-07,21300515,Final,Bucks,Warriors,2013,Bucks,80.0,0.3879999999999999,0.722,0.3329999999999999,20.0,36.0,Warriors,101.0,0.4589999999999999,0.65,0.313,21.0,56.0,0
2014-01-07,21300516,Final,Mavericks,Lakers,2013,Mavericks,110.0,0.5329999999999999,0.6,0.294,32.0,40.0,Lakers,97.0,0.42,0.6920000000000001,0.355,21.0,46.0,1
2014-01-07,21300517,Final,Nuggets,Celtics,2013,Nuggets,129.0,0.518,0.763,0.452,30.0,56.0,Celtics,98.0,0.385,0.75,0.222,22.0,35.0,1
2014-01-07,21300518,Final,Jazz,Thunder,2013,Jazz,112.0,0.588,0.774,0.444,22.0,40.0,Thunder,101.0,0.3929999999999999,0.8059999999999999,0.176,18.0,40.0,1
2014-01-07,21300519,Final,Kings,Trail Blazers,2013,Kings,123.0,0.471,0.72,0.467,20.0,48.0,Trail Blazers,119.0,0.433,0.861,0.37,24.0,51.0,1
2014-01-06,21300505,Final,76ers,Timberwolves,2013,76ers,95.0,0.475,0.688,0.444,26.0,40.0,Timberwolves,126.0,0.46,0.7829999999999999,0.615,28.0,53.0,0
2014-01-06,21300506,Final,Nets,Hawks,2013,Nets,91.0,0.413,0.654,0.296,17.0,43.0,Hawks,86.0,0.386,0.923,0.3329999999999999,21.0,39.0,1
2014-01-06,21300507,Final,Clippers,Magic,2013,Clippers,101.0,0.422,0.833,0.355,30.0,51.0,Magic,81.0,0.357,0.667,0.368,15.0,50.0,1
2014-01-05,21300498,Final,Pistons,Grizzlies,2013,Pistons,84.0,0.407,0.5,0.235,23.0,43.0,Grizzlies,112.0,0.467,0.818,0.5329999999999999,31.0,59.0,0
2014-01-05,21300499,Final,Cavaliers,Pacers,2013,Cavaliers,78.0,0.342,0.9,0.3,14.0,49.0,Pacers,82.0,0.364,0.818,0.3329999999999999,17.0,42.0,0
2014-01-05,21300500,Final,Heat,Raptors,2013,Heat,102.0,0.469,0.852,0.273,17.0,42.0,Raptors,97.0,0.506,0.5710000000000001,0.318,24.0,34.0,1
2014-01-05,21300501,Final,Wizards,Warriors,2013,Wizards,96.0,0.43,1.0,0.3,23.0,42.0,Warriors,112.0,0.506,0.85,0.409,24.0,45.0,0
2014-01-05,21300502,Final,Thunder,Celtics,2013,Thunder,119.0,0.518,0.774,0.474,28.0,43.0,Celtics,96.0,0.4379999999999999,0.625,0.478,23.0,37.0,1
2014-01-05,21300503,Final,Mavericks,Knicks,2013,Mavericks,80.0,0.41,0.556,0.231,13.0,34.0,Knicks,92.0,0.487,0.813,0.385,20.0,47.0,0
2014-01-05,21300504,Final,Lakers,Nuggets,2013,Lakers,115.0,0.472,0.778,0.143,26.0,38.0,Nuggets,137.0,0.535,0.792,0.414,32.0,58.0,0
2014-01-04,21300489,Final,Pacers,Pelicans,2013,Pacers,99.0,0.47,0.737,0.318,20.0,45.0,Pelicans,82.0,0.456,0.654,0.3329999999999999,15.0,33.0,1
2014-01-04,21300490,Final,Magic,Heat,2013,Magic,94.0,0.413,0.833,0.308,16.0,41.0,Heat,110.0,0.541,0.774,0.375,23.0,40.0,0
2014-01-04,21300491,Final,Nets,Cavaliers,2013,Nets,89.0,0.4370000000000001,0.8640000000000001,0.3329999999999999,24.0,33.0,Cavaliers,82.0,0.3670000000000001,0.7,0.455,14.0,45.0,1
2014-01-04,21300492,Final,Bulls,Hawks,2013,Bulls,91.0,0.407,0.792,0.353,19.0,52.0,Hawks,84.0,0.3720000000000001,0.857,0.286,21.0,43.0,1
2014-01-04,21300493,Final,Timberwolves,Thunder,2013,Timberwolves,111.0,0.457,0.621,0.35,25.0,40.0,Thunder,115.0,0.482,0.964,0.3329999999999999,22.0,45.0,0
2014-01-04,21300494,Final,Spurs,Clippers,2013,Spurs,116.0,0.556,0.75,0.222,34.0,42.0,Clippers,92.0,0.4679999999999999,0.7140000000000001,0.2,21.0,33.0,1
2014-01-04,21300495,Final,Suns,Bucks,2013,Suns,116.0,0.482,0.88,0.444,20.0,36.0,Bucks,100.0,0.544,0.8,0.476,18.0,36.0,1
2014-01-04,21300496,Final,Trail Blazers,76ers,2013,Trail Blazers,99.0,0.364,0.8,0.136,26.0,59.0,76ers,101.0,0.455,0.708,0.286,18.0,43.0,0
2014-01-04,21300497,Final,Kings,Hornets,2013,Kings,103.0,0.457,0.684,0.353,17.0,52.0,Hornets,113.0,0.542,0.609,0.6,22.0,38.0,0
2014-01-03,21300482,Final,Wizards,Raptors,2013,Wizards,88.0,0.415,0.941,0.3329999999999999,19.0,42.0,Raptors,101.0,0.506,0.769,0.5,29.0,33.0,0
2014-01-03,21300483,Final,Hawks,Warriors,2013,Hawks,100.0,0.4629999999999999,0.8420000000000001,0.3229999999999999,23.0,41.0,Warriors,101.0,0.4479999999999999,0.68,0.222,30.0,47.0,0
2014-01-03,21300484,Final,Celtics,Pelicans,2013,Celtics,92.0,0.348,0.821,0.241,22.0,49.0,Pelicans,95.0,0.494,0.773,0.3329999999999999,23.0,45.0,0
2014-01-03,21300485,Final,Rockets,Knicks,2013,Rockets,102.0,0.4589999999999999,0.857,0.385,16.0,44.0,Knicks,100.0,0.416,0.708,0.375,20.0,44.0,1
2014-01-03,21300486,Final,Mavericks,Clippers,2013,Mavericks,112.0,0.511,0.7140000000000001,0.429,29.0,39.0,Clippers,119.0,0.488,0.789,0.391,21.0,46.0,0
2014-01-03,21300487,Final,Nuggets,Grizzlies,2013,Nuggets,111.0,0.5379999999999999,0.762,0.409,27.0,41.0,Grizzlies,108.0,0.487,0.763,0.417,23.0,35.0,1
2014-01-03,21300488,Final,Lakers,Jazz,2013,Lakers,110.0,0.519,0.762,0.417,33.0,46.0,Jazz,99.0,0.442,0.652,0.308,28.0,41.0,1
2014-01-02,21300473,Final,Cavaliers,Magic,2013,Cavaliers,87.0,0.344,0.708,0.211,22.0,59.0,Magic,81.0,0.381,0.556,0.28,21.0,49.0,1
2014-01-02,21300474,Final,Heat,Warriors,2013,Heat,114.0,0.513,0.8390000000000001,0.444,20.0,31.0,Warriors,123.0,0.561,0.8420000000000001,0.517,29.0,40.0,0
2014-01-02,21300475,Final,Bulls,Celtics,2013,Bulls,94.0,0.417,0.7859999999999999,0.133,26.0,41.0,Celtics,82.0,0.395,0.696,0.1669999999999999,15.0,48.0,1
2014-01-02,21300476,Final,Thunder,Nets,2013,Thunder,93.0,0.5,0.8420000000000001,0.409,20.0,33.0,Nets,95.0,0.4429999999999999,0.774,0.375,16.0,34.0,0
2014-01-02,21300477,Final,Spurs,Knicks,2013,Spurs,101.0,0.481,0.684,0.4379999999999999,29.0,34.0,Knicks,105.0,0.513,0.9,0.529,19.0,40.0,0
2014-01-02,21300478,Final,Suns,Grizzlies,2013,Suns,91.0,0.411,0.563,0.267,18.0,40.0,Grizzlies,99.0,0.478,0.5710000000000001,0.214,20.0,59.0,0
2014-01-02,21300479,Final,Jazz,Bucks,2013,Jazz,96.0,0.444,1.0,0.4379999999999999,15.0,43.0,Bucks,87.0,0.474,0.7859999999999999,0.182,21.0,34.0,1
2014-01-02,21300480,Final,Trail Blazers,Hornets,2013,Trail Blazers,134.0,0.581,0.7140000000000001,0.636,34.0,52.0,Hornets,104.0,0.43,0.8059999999999999,0.4379999999999999,15.0,30.0,1
2014-01-02,21300481,Final,Kings,76ers,2013,Kings,104.0,0.422,0.73,0.304,14.0,51.0,76ers,113.0,0.467,0.774,0.263,23.0,47.0,0
2014-01-01,21300468,Final,Wizards,Mavericks,2013,Wizards,78.0,0.375,0.7,0.208,17.0,46.0,Mavericks,87.0,0.385,0.913,0.25,18.0,44.0,0
2014-01-01,21300469,Final,Raptors,Pacers,2013,Raptors,95.0,0.436,0.87,0.368,27.0,39.0,Pacers,82.0,0.4320000000000001,0.65,0.357,16.0,36.0,1
2014-01-01,21300470,Final,Timberwolves,Pelicans,2013,Timberwolves,124.0,0.557,0.8,0.364,26.0,37.0,Pelicans,112.0,0.517,0.727,0.3,20.0,37.0,1
2014-01-01,21300471,Final,Nuggets,76ers,2013,Nuggets,102.0,0.396,0.7140000000000001,0.2,23.0,48.0,76ers,114.0,0.467,0.679,0.391,23.0,53.0,0
2014-01-01,21300472,Final,Clippers,Hornets,2013,Clippers,112.0,0.5529999999999999,0.7,0.324,36.0,44.0,Hornets,85.0,0.382,0.955,0.286,19.0,38.0,1
2013-12-31,21300460,Final,Celtics,Hawks,2013,Celtics,91.0,0.417,0.941,0.25,28.0,47.0,Hawks,92.0,0.363,0.84,0.172,21.0,51.0,0
2013-12-31,21300461,Final,Pacers,Cavaliers,2013,Pacers,91.0,0.442,0.818,0.2,22.0,41.0,Cavaliers,76.0,0.363,0.7390000000000001,0.083,15.0,48.0,1
2013-12-31,21300462,Final,Magic,Warriors,2013,Magic,81.0,0.382,0.615,0.263,19.0,37.0,Warriors,94.0,0.482,0.6,0.222,21.0,56.0,0
2013-12-31,21300464,Final,Rockets,Kings,2013,Rockets,106.0,0.481,0.636,0.25,16.0,43.0,Kings,110.0,0.494,0.826,0.318,22.0,39.0,0
2013-12-31,21300465,Final,Spurs,Nets,2013,Spurs,113.0,0.513,0.857,0.45,27.0,47.0,Nets,92.0,0.44,0.867,0.3329999999999999,24.0,34.0,1
2013-12-31,21300463,Final,Bulls,Raptors,2013,Bulls,79.0,0.366,0.81,0.222,17.0,45.0,Raptors,85.0,0.42,0.742,0.286,16.0,44.0,0
2013-12-31,21300466,Final,Thunder,Trail Blazers,2013,Thunder,94.0,0.439,0.731,0.214,15.0,52.0,Trail Blazers,98.0,0.396,0.857,0.242,26.0,43.0,0
2013-12-31,21300467,Final,Lakers,Bucks,2013,Lakers,79.0,0.358,0.778,0.292,18.0,39.0,Bucks,94.0,0.44,0.5710000000000001,0.261,17.0,51.0,0
2013-12-30,21300453,Final,Pistons,Wizards,2013,Pistons,99.0,0.439,0.6,0.3,26.0,43.0,Wizards,106.0,0.5,0.778,0.368,25.0,42.0,0
2013-12-30,21300454,Final,Grizzlies,Bulls,2013,Grizzlies,91.0,0.449,0.75,0.0,19.0,37.0,Bulls,95.0,0.431,0.7859999999999999,0.4,16.0,37.0,0
2013-12-30,21300455,Final,Timberwolves,Mavericks,2013,Timberwolves,98.0,0.456,0.87,0.261,22.0,46.0,Mavericks,100.0,0.477,0.857,0.25,33.0,39.0,0
2013-12-30,21300456,Final,Pelicans,Trail Blazers,2013,Pelicans,110.0,0.539,0.8,0.182,19.0,47.0,Trail Blazers,108.0,0.4429999999999999,0.75,0.375,25.0,38.0,1
